DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2006-12-07,2.75,0.8,,,2821821,1.96,1.92,1.95,1.95
2006-12-08,2.75,0.8,,,85000,2.1,1.92,1.92,1.92
2006-12-11,2.75,0.8,,,9500,1.92,1.92,1.92,1.92
2006-12-12,2.75,0.8,,,309811,1.92,1.9,1.9,1.9
2006-12-13,2.75,0.8,,,527024,2.09,1.9,1.9,1.9
2006-12-15,2.75,0.8,,,112284,2.09,1.85,1.85,1.85
2006-12-19,2.75,0.8,,,471450,1.87,1.8,1.8,1.8
2006-12-20,2.75,0.8,,,107045,1.8,1.8,1.8,1.8
2006-12-21,2.75,0.8,,,45318,1.8,1.8,1.8,1.8
2006-12-27,2.75,0.8,,,3939447,1.93,1.93,1.93,1.93
2006-12-28,2.75,0.8,,,586400,2.0,1.95,2.0,2.0
2006-12-29,2.75,0.8,,,1164950,1.99,1.95,1.99,1.99
2007-01-02,2.75,0.8,,,99923,1.96,1.95,1.96,1.96
2007-01-03,2.75,0.8,,,58699,1.95,1.71,1.72,1.72
2007-01-04,2.75,0.8,,,5533,1.72,1.72,1.72,1.72
2007-01-05,2.75,0.8,,,15390,1.72,1.72,1.72,1.72
2007-01-08,2.75,0.8,,,30000,1.85,1.85,1.85,1.85
2007-01-09,2.75,0.8,,,9000,1.78,1.73,1.73,1.73
2007-01-15,2.75,0.8,,,10767,1.76,1.73,1.73,1.73
2007-01-16,2.75,0.8,,,238326,1.73,1.66,1.66,1.66
2007-01-17,2.75,0.8,,,426713,1.7,1.68,1.7,1.7
2007-01-18,2.75,0.8,,,335240,1.72,1.72,1.72,1.72
2007-01-19,2.75,0.8,,,18219,1.75,1.75,1.75,1.75
2007-01-22,2.75,0.8,,,893972,2.05,1.8,2.05,2.05
2007-01-23,2.75,0.8,,,982981,1.99,1.93,1.99,1.99
2007-01-24,2.75,0.8,,,24750,2.0,1.93,2.0,2.0
2007-01-26,2.75,0.8,,,12500,2.0,1.99,2.0,2.0
2007-01-29,2.75,0.8,,,2771370,2.05,1.9,2.05,2.05
2007-01-30,2.75,0.8,,,69569,2.03,1.88,2.03,2.03
2007-01-31,2.75,0.8,,,23106,2.03,1.99,2.03,2.03
2007-02-01,2.75,0.8,,,318109,2.03,1.89,1.89,1.89
2007-02-05,2.75,0.8,,,10000,1.9,1.9,1.9,1.9
2007-02-06,2.75,0.8,,,203868,1.99,1.9,1.9,1.9
2007-02-07,2.75,0.8,,,5100,1.85,1.83,1.85,1.85
2007-02-08,2.75,0.8,,,1000,1.9,1.9,1.9,1.9
2007-02-09,2.75,0.8,,,143518,1.95,1.95,1.95,1.95
2007-02-12,2.75,0.8,,,13400,1.95,1.95,1.95,1.95
2007-02-13,2.75,0.8,,,900339,1.95,1.87,1.87,1.87
2007-02-14,2.75,0.8,,,1350,1.87,1.87,1.87,1.87
2007-02-15,2.75,0.8,,,4000,2.0,1.88,1.88,1.88
2007-02-16,2.75,0.8,,,70186,1.9,1.89,1.89,1.89
2007-02-19,2.75,0.8,,,134261,1.9,1.87,1.87,1.87
2007-02-20,2.75,0.8,,,103117,1.9,1.8,1.9,1.9
2007-02-22,2.75,0.8,,,431696,1.9,1.9,1.9,1.9
2007-02-23,2.75,0.8,,,3000,1.88,1.88,1.88,1.88
2007-02-26,2.75,0.8,,,8560,1.88,1.85,1.85,1.85
2007-02-27,2.75,0.8,,,13377,1.85,1.85,1.85,1.85
2007-02-28,2.75,0.8,,,902323,1.9,1.69,1.9,1.9
