DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2016-12-23,6.5,3.0,,,0,0.0,0.0,5.25,5.25
2016-12-28,6.5,3.0,,,1079,5.31,5.3,5.3,5.3
2016-12-29,6.5,3.0,,,0,0.0,0.0,5.3,5.3
2016-12-30,6.5,3.0,,,0,0.0,0.0,5.3,5.3
2017-01-03,6.5,3.0,0.0375,,20150,5.3,5.3,5.3,5.3
2017-01-04,6.5,3.0,0.0375,,0,0.0,0.0,5.3,5.3
2017-01-05,6.5,3.0,0.0375,,0,0.0,0.0,5.3,5.3
2017-01-06,6.5,3.0,0.0375,,0,0.0,0.0,5.3,5.3
2017-01-09,6.5,3.75,0.0375,,0,0.0,0.0,5.3,5.3
2017-01-10,6.5,3.75,0.0375,,4000,5.51,5.5,5.5,5.5
2017-01-11,6.5,3.75,0.0375,,0,0.0,0.0,5.5,5.5
2017-01-12,6.5,3.75,0.0375,,36904,5.9,5.6,5.9,5.8
2017-01-13,6.5,3.75,0.0375,,0,0.0,0.0,5.9,5.8
2017-01-16,6.5,3.75,0.0375,,180684,6.0,6.0,6.0,6.0
2017-01-17,6.5,3.75,0.0375,,190348,6.5,6.1,6.5,6.5
2017-01-18,6.5,3.75,0.0375,,850,6.5,6.5,6.5,6.5
2017-01-19,6.5,3.75,0.0375,,209302,6.5,6.5,6.5,6.5
2017-01-20,6.5,3.75,0.0375,,2000,6.5,6.5,6.5,6.5
2017-01-23,6.5,3.75,0.0375,,19996,6.5,6.01,6.01,6.5
2017-01-24,6.5,3.75,0.0375,,0,0.0,0.0,6.01,6.5
2017-01-25,6.5,3.75,0.0375,,0,0.0,0.0,6.01,6.5
2017-01-26,6.9,3.75,0.0375,,20000,6.9,6.9,6.9,6.9
2017-01-27,7.0,3.75,0.0375,,40936,7.0,6.9,6.9,6.92
2017-01-30,7.0,3.75,0.0375,,15948,6.9,6.9,6.9,6.9
2017-01-31,7.0,3.75,0.0375,,2200,6.8,6.6,6.6,6.74
2017-02-01,7.0,3.75,0.0375,,16010,6.9,6.8,6.9,6.83
2017-02-02,7.0,3.75,0.0375,,27800,6.85,6.85,6.85,6.85
2017-02-03,7.0,3.75,0.0375,,7599,6.9,6.9,6.9,6.9
2017-02-06,7.45,3.75,,,64339,7.45,6.9,7.45,7.07
2017-02-07,8.05,3.75,,,6850,8.05,8.04,8.05,8.04
2017-02-08,8.05,3.75,,,2012,8.05,8.05,8.05,8.05
2017-02-09,9.0,3.75,,,13901,9.0,8.05,9.0,8.73
2017-02-10,9.0,3.75,,,20300,9.0,7.0,7.0,8.24
2017-02-13,9.0,3.75,,,11607,8.5,7.05,7.1,7.23
2017-02-14,9.0,3.75,,,5136,8.5,8.0,8.5,8.0
2017-02-15,9.0,3.75,,,124855,8.5,7.0,8.0,7.35
2017-02-16,9.0,3.75,,,500,8.0,8.0,8.0,8.0
2017-02-17,9.0,3.75,,,35358,7.5,7.0,7.0,7.06
2017-02-20,9.0,3.75,,,513,7.9,7.9,7.9,7.9
2017-02-21,9.0,3.75,,,26131,7.8,7.2,7.2,7.61
2017-02-22,9.0,3.75,,,6152,7.61,7.61,7.61,7.61
2017-02-23,9.0,3.75,,,0,0.0,0.0,7.61,7.61
2017-02-24,9.0,3.75,,,2778,7.7,7.61,7.7,7.65
2017-02-27,9.0,3.75,,,19130,7.7,6.81,6.81,7.29
2017-02-28,9.0,3.75,,,1109,6.5,6.5,6.5,6.5
2017-03-02,9.0,3.75,,,0,0.0,0.0,0.0,6.5
2017-03-03,9.0,3.75,,,95774,7.0,6.7,6.7,6.73
2017-03-06,9.0,3.75,,,123939,6.5,6.5,6.5,6.5
2017-03-07,9.0,3.75,,,1025,7.28,7.28,7.28,7.28
2017-03-08,9.0,3.75,,,217230,8.0,6.6,6.6,6.64
2017-03-09,9.0,3.75,,,610,7.0,7.0,7.0,7.0
2017-03-10,9.0,3.75,,,15520,8.0,6.5,8.0,6.94
2017-03-13,9.0,3.75,,,44782,7.47,6.0,6.05,6.85
2017-03-14,9.0,3.75,,,1000,6.5,6.05,6.05,6.41
2017-03-15,9.0,3.75,,,0,0.0,0.0,0.0,6.41
2017-03-16,9.0,3.75,,,66102,6.51,6.51,6.51,6.51
2017-03-17,9.0,3.75,,,0,0.0,0.0,0.0,6.51
2017-03-20,9.0,3.75,,,0,0.0,0.0,0.0,6.51
2017-03-21,9.0,3.75,,,17912,7.0,7.0,7.0,7.0
2017-03-22,9.0,3.75,,,0,0.0,0.0,0.0,7.0
2017-03-23,9.0,3.75,,,2000,7.0,7.0,7.0,7.0
2017-03-24,9.0,3.75,,,120,7.01,7.01,7.01,7.01
2017-03-27,9.0,3.75,,,15000,7.1,6.75,6.75,7.01
2017-03-28,9.0,3.75,,,118000,7.01,6.27,6.27,6.71
2017-03-29,9.0,3.75,,,7000,7.0,6.27,6.27,6.57
2017-03-30,9.0,3.75,,,0,0.0,0.0,0.0,6.57
2017-03-31,9.0,3.75,,,1000,7.5,7.5,7.5,7.5
2017-04-03,9.0,3.75,,,2660,7.4,7.4,7.4,7.4
2017-04-04,9.0,3.75,,,22487,7.5,7.4,7.49,7.44
2017-04-05,9.0,3.75,,,10629,7.0,7.0,7.0,7.0
2017-04-06,9.0,3.75,,,0,0.0,0.0,0.0,7.0
2017-04-07,9.0,3.75,,,0,0.0,0.0,0.0,7.0
2017-04-10,9.0,3.75,,,1500,7.5,7.5,7.5,7.5
2017-04-11,9.0,3.75,,,0,0.0,0.0,0.0,7.5
2017-04-12,9.0,3.75,,,10000,7.15,7.15,7.15,7.15
2017-04-13,9.0,3.75,,,12489,7.0,7.0,7.0,7.0
2017-04-18,9.0,3.75,,,4300,7.5,7.2,7.2,7.36
2017-04-19,9.0,3.75,,,1800,7.5,7.5,7.5,7.5
2017-04-20,9.0,3.75,,,0,0.0,0.0,0.0,7.5
2017-04-21,9.0,3.75,,,10163,7.3,7.2,7.3,7.25
2017-04-24,9.0,3.75,,,2500,7.5,7.3,7.5,7.35
2017-04-25,9.0,3.75,,,0,0.0,0.0,0.0,7.35
2017-04-26,9.0,3.75,,,0,0.0,0.0,0.0,7.35
2017-04-27,9.0,3.75,,,0,0.0,0.0,0.0,7.35
2017-04-28,9.0,3.75,,,1000,7.45,7.45,7.45,7.45
2017-05-01,9.0,3.75,,,12622,7.45,7.1,7.1,7.24
2017-05-02,9.0,3.75,,,0,0.0,0.0,0.0,7.24
2017-05-03,9.0,3.75,,,4405,7.49,7.49,7.49,7.49
2017-05-04,9.0,3.75,,,11313,7.5,7.49,7.5,7.5
2017-05-05,9.0,3.75,,,91201,7.5,7.1,7.5,7.18
2017-05-08,9.0,3.75,,,2000,7.0,7.0,7.0,7.0
2017-05-09,9.0,3.75,,,3300,7.2,7.2,7.2,7.2
